Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Knack,2013,Platform,Sony Computer Entertainment Europe,0.43,0.68,0.42,0.2,1.73,54.0,83.0,6.5,1074.0,SCE Japan Studio,E10+
Knight's Apprentice: Memorick's Adventures,2004,Action,Microids,0.02,0.0,0.0,0.0,0.02,53.0,11.0,4.5,8.0,Microids,T
Knights Contract,2011,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,51.0,37.0,6.0,8.0,Game Republic,M
Knights Contract,2011,Action,Namco Bandai Games,0.05,0.03,0.0,0.01,0.08,49.0,41.0,5.6,16.0,Game Republic,M
New Game,2001,Random Genre,Random Publisher,0.9388850509942674,,1.2160753607929735,,,,,1.4213586617432556,94.0,Random Developer,Random Rating
Knights in the Nightmare,2008,Role-Playing,Sting,0.06,0.0,0.02,0.0,0.08,76.0,25.0,8.6,23.0,Sting,T
New Game,2011,Random Genre,Random Publisher,1.2361912445213747,1.3599389384750211,0.1058546290748274,,0.1250468052239359,0.0,49.0,1.6035607973770007,,Random Developer,Random Rating
Knights in the Nightmare,2010,Role-Playing,Atlus,0.06,0.0,0.02,0.01,0.09,75.0,10.0,7.7,7.0,Sting,T
Knights of Honor,2004,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,89.0,Black Sea Studios,E10+
Knockout Kings 2001,2000,Fighting,Electronic Arts,0.23,0.15,0.0,0.03,0.41,84.0,11.0,8.5,6.0,EA Sports,T
New Game,2002,Random Genre,Random Publisher,,,,0.3904855733555856,,12.0,,,,Random Developer,Random Rating
Knockout Kings 2002,2002,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,76.0,23.0,8.1,12.0,Electronic Arts,T
Knockout Kings 2002,2002,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,78.0,20.0,7.9,7.0,Electronic Arts,T
New Game,2014,Random Genre,Random Publisher,,0.8228444643448807,,,,,36.0,,,Random Developer,Random Rating
Knockout Kings 2003,2002,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15,78.0,13.0,6.5,4.0,EA Sports,T
KORG DS-10 Synthesizer,2008,Misc,AQ Interactive,0.19,0.01,0.0,0.02,0.22,82.0,11.0,8.2,13.0,AQ Interactive,E
New Game,1994,Random Genre,Random Publisher,1.2309309253556762,,1.1844431604342076,,1.968480082528857,0.0,,,87.0,Random Developer,Random Rating
Kororinpa: Marble Mania,2006,Puzzle,Nintendo,0.08,0.02,0.03,0.01,0.13,69.0,39.0,8.7,21.0,Hudson,E
New Game,1995,Random Genre,Random Publisher,,0.1166716710808279,,,,,65.0,1.327906841466365,888.0,Random Developer,Random Rating
Kung-Fu: High Impact,2011,Action,Black Bean Games,0.08,0.05,0.0,0.01,0.13,56.0,18.0,7.8,20.0,Virtual Air Guitar Company,T
Kung Fu Chaos,2003,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.28,68.0,41.0,8.5,27.0,Just Add Monsters,T
Kung Fu Panda,2008,Action,Activision,1.91,0.84,0.0,0.29,3.04,75.0,42.0,7.4,32.0,"Luxoflux, Inc.",E10+
Kung Fu Panda,2008,Action,Activision,0.5,0.32,0.0,0.09,0.91,70.0,20.0,6.7,7.0,Xpec,E10+
New Game,1999,Random Genre,Random Publisher,,0.9728237710458978,0.480756284681257,0.9182412004761222,1.7510332029872009,,39.0,0.7843821921934842,,Random Developer,Random Rating
New Game,2002,Random Genre,Random Publisher,1.9642990025908944,1.7310555718520464,0.9143368703250974,,1.1320718846085558,96.0,85.0,,,Random Developer,Random Rating
Kung Fu Panda,2008,Action,Activision,0.24,0.0,0.0,0.41,0.65,73.0,6.0,8.6,5.0,Xpec,E10+
New Game,2000,Random Genre,Random Publisher,,,,0.4092450661195359,,39.0,13.0,,,Random Developer,Random Rating
Kung Fu Panda,2008,Action,Activision,0.21,0.21,0.0,0.09,0.51,76.0,23.0,7.3,18.0,"Luxoflux, Inc.",E10+
New Game,1990,Random Genre,Random Publisher,,,1.316340922117074,0.8950513849089237,1.7354780714552742,,,,60.0,Random Developer,Random Rating
New Game,1995,Random Genre,Random Publisher,1.5732919802662837,1.747472328828874,0.1945387892608061,0.4121744252315265,,77.0,11.0,0.3794888571584542,,Random Developer,Random Rating
Kung Fu Panda,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02,71.0,11.0,7.8,12.0,Beenox,E10+
Kung Fu Rider,2010,Action,Sony Computer Entertainment,0.06,0.09,0.01,0.03,0.2,36.0,45.0,3.7,21.0,SCE Japan Studio,E10+
New Game,1994,Random Genre,Random Publisher,0.1992578876194597,1.8229378107056848,,,0.8633878612823,,,,502.0,Random Developer,Random Rating
Kuon,2004,Adventure,Indie Games,0.01,0.01,0.0,0.0,0.02,57.0,20.0,7.7,9.0,From Software,M
Kya: Dark Lineage,2003,Adventure,Atari,0.08,0.06,0.0,0.02,0.16,69.0,25.0,8.9,28.0,Eden Studios,T
L.A. Noire,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,89.0,78.0,7.7,1010.0,Team Bondi,M
L.A. Noire,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,89.0,83.0,7.8,893.0,Team Bondi,M
L.A. Noire: The Complete Edition,2011,Adventure,Take-Two Interactive,0.08,0.13,0.0,0.03,0.25,83.0,28.0,7.9,903.0,Rockstar Leeds,M
L.A. Rush,2005,Racing,Midway Games,0.23,0.18,0.0,0.06,0.47,58.0,31.0,8.0,10.0,Midway,T
L.A. Rush,2005,Racing,Midway Games,0.11,0.03,0.0,0.01,0.14,59.0,36.0,3.0,4.0,Midway,T
Lair,2007,Action,Sony Computer Entertainment,0.36,0.03,0.08,0.04,0.51,53.0,55.0,6.4,229.0,"Factor 5, SCE/WWS",T
Land of the Dead: Road to Fiddler's Green,2005,Shooter,Groove Games,0.05,0.01,0.0,0.0,0.06,32.0,9.0,5.8,10.0,Brainbox Games,M
La Pucelle: Tactics,2002,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19,79.0,47.0,8.5,15.0,Nippon Ichi Software,T
Lara Croft and the Temple of Osiris,2014,Action,Square Enix,0.0,0.07,0.0,0.01,0.09,74.0,40.0,6.7,128.0,Nixxes Software,T
New Game,2010,Random Genre,Random Publisher,,0.0286415274189584,1.756199593265384,0.350112474731274,0.1988482900076553,,84.0,0.8072659968684972,,Random Developer,Random Rating
Lara Croft and the Temple of Osiris,2014,Action,Square Enix,0.0,0.02,0.0,0.0,0.02,73.0,17.0,5.4,52.0,Nixxes Software,T
Lara Croft Tomb Raider: The Angel of Darkness,2003,Action,Eidos Interactive,0.61,0.48,0.0,0.16,1.25,52.0,37.0,6.2,106.0,Core Design Ltd.,T
Last Rebellion,2010,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09,44.0,30.0,4.6,34.0,Hit Maker,T
Left 4 Dead,2008,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,3.51,89.0,67.0,7.9,1309.0,Certain Affinity,M
New Game,2019,Random Genre,Random Publisher,,,,0.4109802386159185,,,2.0,,468.0,Random Developer,Random Rating
Left 4 Dead,2008,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,89.0,58.0,9.2,3717.0,Valve Software,M
Left 4 Dead 2,2009,Shooter,Electronic Arts,2.67,0.87,0.05,0.38,3.97,89.0,76.0,8.6,681.0,Valve Software,M
Left 4 Dead 2,2009,Shooter,Valve Software,0.0,0.32,0.0,0.04,0.36,89.0,55.0,8.5,2530.0,Valve Software,M
New Game,1995,Random Genre,Random Publisher,1.743081456553725,,,0.6320671650760428,1.549496060131313,,62.0,0.5792536411424833,482.0,Random Developer,Random Rating
Legacy of Kain: Defiance,2003,Action,Eidos Interactive,0.26,0.2,0.0,0.07,0.53,75.0,34.0,9.3,49.0,Crystal Dynamics,M
Legacy of Kain: Defiance,2003,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,74.0,30.0,7.9,21.0,Crystal Dynamics,M
Legacy of Kain: Defiance,2003,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.01,70.0,11.0,8.7,67.0,Nixxes Software,M
New Game,2023,Random Genre,Random Publisher,0.3643666860597432,1.7796617702556796,,0.9115514085655728,,86.0,50.0,1.5476785524137442,,Random Developer,Random Rating
Legaia 2: Duel Saga,2001,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26,67.0,21.0,8.4,43.0,Prokion,T
New Game,1992,Random Genre,Random Publisher,,1.9235143194180784,0.4568240174723998,1.1823674584751196,0.8698768357206421,,74.0,0.8516396095848675,,Random Developer,Random Rating
Legasista,d,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,68.0,13.0,6.3,15.0,System Prisma,T
New Game,2019,Random Genre,Random Publisher,1.1942141734225409,,,,1.945228611897288,,79.0,1.0025431189925396,29.0,Random Developer,Random Rating
Legend: Hand of God,2007,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.0,0.02,57.0,9.0,5.8,19.0,Master Creating,M
New Game,2003,Random Genre,Random Publisher,,,,0.0271023699226249,,,48.0,,,Random Developer,Random Rating
Legendary,2008,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,47.0,39.0,7.1,87.0,Spark Unlimited,M
Legendary,2008,Shooter,Atari,0.08,0.03,0.0,0.02,0.13,50.0,31.0,7.1,31.0,Spark Unlimited,M
Legendary,2008,Shooter,Atari,0.0,0.01,0.0,0.0,0.02,50.0,23.0,6.6,104.0,Spark Unlimited,M
Legend of Kay,2005,Action,JoWood Productions,0.03,0.02,0.0,0.01,0.05,72.0,30.0,7.3,18.0,Neon Studios,E10+
Legend of Kay Anniversary,2015,Action,Nordic Games,0.0,0.02,0.0,0.0,0.03,62.0,22.0,6.4,11.0,"Neon Studios, Kaiko",E10+
Legend of Kay Anniversary,2015,Action,Nordic Games,0.0,0.01,0.0,0.0,0.01,67.0,9.0,7.1,35.0,"Neon Studios, Kaiko",E10+
Legend of the Dragon,2007,Fighting,Game Factory,0.06,0.0,0.0,0.0,0.06,37.0,14.0,4.8,5.0,Neko Entertainment,T
New Game,2000,Random Genre,Random Publisher,,,1.0286170577600202,0.0858063438803455,0.0892752526892537,,,,,Random Developer,Random Rating
Legend of the Guardians: The Owls of Ga'Hoole,2010,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.07,60.0,13.0,8.0,5.0,Krome Studios,E10+
Legends of WrestleMania,2009,Fighting,THQ,0.3,0.16,0.0,0.07,0.54,70.0,43.0,6.5,19.0,Yuke's,T
New Game,2004,Random Genre,Random Publisher,1.6416421572797144,,1.7686389763286925,1.6623820645497924,0.4251927499112353,79.0,,0.0906692423670039,431.0,Random Developer,Random Rating
Legends of WrestleMania,2009,Fighting,THQ,0.2,0.15,0.0,0.04,0.39,71.0,59.0,6.3,23.0,Yuke's,T
Legends of Wrestling,2002,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,65.0,10.0,5.8,4.0,Acclaim,T
Legends of Wrestling,2002,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,50.0,18.0,6.8,4.0,Acclaim,T
New Game,2019,Random Genre,Random Publisher,,1.6598142492366024,0.9943766951320394,0.0454758896182883,,72.0,54.0,0.1083036090300784,555.0,Random Developer,Random Rating
Legends of Wrestling II,2002,Fighting,Acclaim Entertainment,0.16,0.13,0.0,0.04,0.33,59.0,15.0,6.7,6.0,Acclaim,T
New Game,2022,Random Genre,Random Publisher,1.6072081878948654,,,1.968247756799928,,,67.0,1.9184988204035305,997.0,Random Developer,Random Rating
Legends of Wrestling II,2002,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,24.0,11.0,3.7,10.0,Powerhead Games,E
Legion: The Legend of Excalibur,2002,Action,Midway Games,0.11,0.09,0.0,0.03,0.22,51.0,21.0,7.0,6.0,7 Studios,M
LEGO Batman: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0.0,0.32,3.38,76.0,49.0,7.9,75.0,Traveller's Tales,E10+
New Game,2003,Random Genre,Random Publisher,0.84236960759783,,0.6795244000726668,,,78.0,,1.335795667714649,,Random Developer,Random Rating
LEGO Batman: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0.0,0.29,3.05,72.0,16.0,8.0,16.0,TT Fusion,E10+
LEGO Batman: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.39,0.0,0.19,1.29,75.0,24.0,7.7,33.0,Traveller's Tales,E10+
New Game,1999,Random Genre,Random Publisher,,,1.6450076478814792,1.22525404413624,,,,1.571728352207538,434.0,Random Developer,Random Rating
New Game,2006,Random Genre,Random Publisher,0.5933362863708966,,,,,,,,,Random Developer,Random Rating
LEGO Batman: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.03,0.0,0.52,1.27,77.0,8.0,8.9,17.0,Traveller's Tales,E10+
LEGO Batman: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0.0,0.01,0.06,80.0,15.0,7.8,61.0,Traveller's Tales,E10+
New Game,2016,Random Genre,Random Publisher,,,0.8752593243632723,1.756487088448627,1.3147104545123285,8.0,,0.787504630655028,,Random Developer,Random Rating
New Game,1993,Random Genre,Random Publisher,,,,1.302434726305032,,11.0,52.0,,,Random Developer,Random Rating
LEGO Batman 2: DC Super Heroes,d,Action,Warner Bros. Interactive Entertainment,0.9,0.61,0.0,0.15,1.66,79.0,59.0,7.2,114.0,TT Games,E10+
LEGO Batman 2: DC Super Heroes,d,Action,Warner Bros. Interactive Entertainment,0.5,0.5,0.0,0.19,1.19,81.0,28.0,7.5,81.0,Traveller's Tales,E10+
LEGO Batman 2: DC Super Heroes,d,Action,Warner Bros. Interactive Entertainment,0.41,0.28,0.0,0.06,0.75,72.0,6.0,5.2,25.0,TT Games,E10+
LEGO Batman 2: DC Super Heroes,d,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0.0,0.06,0.33,62.0,9.0,6.7,46.0,TT Games,E10+
New Game,1991,Random Genre,Random Publisher,,,1.666817405325826,,0.905880067355326,85.0,82.0,,,Random Developer,Random Rating
LEGO Batman 2: DC Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.06,0.0,0.01,0.12,77.0,7.0,7.3,31.0,TT Games,E10+
Lego Batman 3: Beyond Gotham,2014,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0.0,0.15,0.93,73.0,43.0,7.1,75.0,TT Games,E10+
Lego Batman 3: Beyond Gotham,2014,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0.0,0.04,0.43,74.0,25.0,7.1,36.0,TT Games,E10+
LEGO Battles,2009,Strategy,Warner Bros. Interactive Entertainment,0.77,0.37,0.0,0.11,1.25,65.0,29.0,8.9,51.0,Hellbent Games,E
New Game,2013,Random Genre,Random Publisher,,,,1.063488036131768,0.2423512964309,,39.0,,169.0,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,0.4917743108194174,,0.0901371045456007,1.4601780653609275,,,96.0,,,Random Developer,Random Rating
LEGO Battles: Ninjago,2011,Strategy,Warner Bros. Interactive Entertainment,1.02,0.32,0.0,0.11,1.45,59.0,14.0,6.9,11.0,Hellbent Games,E
LEGO City Undercover,2013,Platform,Nintendo,0.47,0.42,0.13,0.08,1.1,80.0,66.0,8.2,283.0,TT Games,E10+
LEGO Dimensions,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.37,0.0,0.12,0.73,80.0,53.0,7.1,65.0,Traveller's Tales,E10+
LEGO Dimensions,2015,Action,Warner Bros. Interactive Entertainment,0.3,0.18,0.0,0.05,0.53,62.0,5.0,6.5,29.0,Traveller's Tales,E10+
New Game,2003,Random Genre,Random Publisher,1.4014479970684093,,1.4266406414043364,0.1876697722791969,0.3309602498588393,91.0,,,959.0,Random Developer,Random Rating
LEGO Dimensions,2015,Action,Warner Bros. Interactive Entertainment,0.22,0.15,0.0,0.04,0.41,80.0,12.0,6.9,27.0,Traveller's Tales,E10+
LEGO Friends,2013,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,43.0,4.0,8.3,4.0,Hellbent Games,E
New Game,1996,Random Genre,Random Publisher,,,,,,,,0.6917906291367193,635.0,Random Developer,Random Rating
New Game,1994,Random Genre,Random Publisher,,1.1562174073561318,,0.2389830663073031,,,1.0,0.1138406745213591,706.0,Random Developer,Random Rating
New Game,2008,Random Genre,Random Publisher,1.8811111240046416,,,0.8936121505133201,,,,,,Random Developer,Random Rating
New Game,1995,Random Genre,Random Publisher,,0.4609524391911599,1.1320956060245504,,,,86.0,,633.0,Random Developer,Random Rating
New Game,2012,Random Genre,Random Publisher,0.3590504309487161,,0.7068588553666255,1.1123549061704665,1.6423297474093177,34.0,,0.7894551112436314,345.0,Random Developer,Random Rating
LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0.0,0.22,2.43,79.0,13.0,8.0,34.0,Traveller's Tales,E10+
LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,1.07,0.99,0.0,0.22,2.28,72.0,7.0,7.2,6.0,TT Fusion,E10+
New Game,1998,Random Genre,Random Publisher,,,1.5280864027214391,0.6219537863399858,,39.0,0.0,,510.0,Random Developer,Random Rating
New Game,1997,Random Genre,Random Publisher,0.0864458622649189,,,1.154833323825651,,81.0,,,,Random Developer,Random Rating
New Game,1994,Random Genre,Random Publisher,,,1.824013244166475,1.95573422853736,,,,,,Random Developer,Random Rating
LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.46,0.0,0.14,1.55,79.0,58.0,8.0,62.0,Traveller's Tales,E10+
LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,0.55,0.55,0.0,0.21,1.31,79.0,42.0,8.0,52.0,Traveller's Tales,E10+
New Game,2001,Random Genre,Random Publisher,,0.7393632683054661,1.5748034032532314,,0.2881711798842665,34.0,37.0,0.4642877014450319,280.0,Random Developer,Random Rating
New Game,2021,Random Genre,Random Publisher,,,,,,,72.0,0.6111907573201123,,Random Developer,Random Rating
LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,0.02,0.01,0.0,0.0,0.03,79.0,15.0,7.9,55.0,Traveller's Tales,E10+
LEGO Harry Potter: Years 5-7,d,Action,Warner Bros. Interactive Entertainment,0.07,0.07,0.0,0.03,0.18,64.0,19.0,6.8,21.0,Traveller's Tales,E10+
LEGO Harry Potter Collection,2016,Action,Warner Bros. Interactive Entertainment,0.01,0.11,0.0,0.02,0.15,73.0,16.0,8.1,7.0,Warner Bros. Interactive Entertainment,E10+
LEGO Indiana Jones: The Original Adventures,2008,Action,Activision,2.4,1.01,0.0,0.36,3.76,77.0,60.0,7.5,66.0,Traveller's Tales,E10+
New Game,2007,Random Genre,Random Publisher,,,1.437156365571968,0.1571838820346995,0.7004966386964633,35.0,,,,Random Developer,Random Rating
LEGO Indiana Jones: The Original Adventures,2008,Action,Activision,1.4,0.59,0.0,0.2,2.2,80.0,15.0,7.9,16.0,TT Fusion,E
LEGO Indiana Jones: The Original Adventures,2008,Action,LucasArts,0.6,0.01,0.0,0.76,1.37,77.0,12.0,8.4,16.0,Traveller's Tales,E10+
LEGO Indiana Jones: The Original Adventures,2008,Action,LucasArts,0.4,0.48,0.0,0.29,1.17,76.0,8.0,7.6,11.0,Traveller's Tales,E10+
New Game,2009,Random Genre,Random Publisher,0.3744256155659045,,1.7832455361172117,0.6466589280046353,1.885283091631988,,46.0,,79.0,Random Developer,Random Rating
New Game,1996,Random Genre,Random Publisher,,1.1125933556137624,,,1.0781639570062256,,,,,Random Developer,Random Rating
New Game,2003,Random Genre,Random Publisher,,1.925147838893944,,,,,49.0,1.812230261081424,712.0,Random Developer,Random Rating
LEGO Indiana Jones: The Original Adventures,2008,Action,Activision,0.44,0.42,0.0,0.17,1.03,77.0,36.0,7.7,30.0,Traveller's Tales,E10+
LEGO Indiana Jones: The Original Adventures,2008,Action,LucasArts,0.02,0.02,0.0,0.0,0.04,78.0,14.0,7.7,35.0,Traveller's Tales,E10+
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.9,0.38,0.0,0.12,1.4,72.0,13.0,6.1,14.0,Traveller's Tales,E10+
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.62,0.31,0.0,0.09,1.02,71.0,41.0,7.4,25.0,Traveller's Tales,E10+
New Game,2008,Random Genre,Random Publisher,1.2653482512635228,,,,,,53.0,,,Random Developer,Random Rating
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.47,0.29,0.0,0.13,0.89,70.0,25.0,7.1,16.0,Traveller's Tales,E10+
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05,66.0,13.0,8.0,19.0,Traveller's Tales,E10+
LEGO Jurassic World,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,70.0,46.0,7.0,80.0,TT Games,E10+
LEGO Jurassic World,2015,Action,Warner Bros. Interactive Entertainment,0.38,0.22,0.0,0.06,0.65,70.0,17.0,6.7,44.0,TT Games,E10+
LEGO Jurassic World,2015,Action,Warner Bros. Interactive Entertainment,0.27,0.19,0.02,0.04,0.52,71.0,5.0,8.1,14.0,TT Games,E10+
LEGO Jurassic World,2015,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,TT Games,E10+
New Game,1998,Random Genre,Random Publisher,,1.4342132858624628,1.3959337718921296,,,,8.0,,,Random Developer,Random Rating
LEGO Legends of Chima: Laval's Journey,2013,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0.0,0.03,0.31,65.0,5.0,3.6,7.0,TT Games,E10+
LEGO Legends of Chima: Laval's Journey,2013,Adventure,Warner Bros. Interactive Entertainment,0.01,0.09,0.0,0.03,0.13,64.0,5.0,6.6,8.0,TT Games,E10+
LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.26,0.35,0.0,0.12,0.73,71.0,70.0,7.0,87.0,TT Games,E10+
New Game,2002,Random Genre,Random Publisher,0.5275950812185208,,,1.0541151798260089,,,53.0,,,Random Developer,Random Rating
LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0.0,0.03,0.35,71.0,18.0,5.1,15.0,TT Games,E10+
LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.12,0.1,0.0,0.02,0.24,69.0,4.0,6.8,15.0,TT Games,E10+
LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.09,0.01,0.01,0.19,60.0,4.0,7.1,15.0,TT Games,E10+
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,1.24,0.79,0.0,0.19,2.22,80.0,37.0,7.6,127.0,TT Games,E10+
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.77,0.76,0.01,0.29,1.84,82.0,22.0,7.9,76.0,TT Games,E10+
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.59,0.76,0.01,0.26,1.62,83.0,22.0,7.7,262.0,TT Games,E10+
New Game,1997,Random Genre,Random Publisher,,,0.6226687124327006,,0.6524266885143091,14.0,40.0,1.8908598652455824,,Random Developer,Random Rating
New Game,2000,Random Genre,Random Publisher,,,1.5825300018528712,,1.0944369753079235,,,,137.0,Random Developer,Random Rating
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,61.0,4.0,5.2,11.0,TT Games,E10+
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,82.0,8.0,8.0,71.0,TT Games,E10+
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.01,0.17,78.0,7.0,8.1,124.0,TT Games,E10+
New Game,2006,Random Genre,Random Publisher,,,0.9900799943248672,,,84.0,,0.8673507360186519,554.0,Random Developer,Random Rating
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.73,0.67,0.0,0.15,1.55,73.0,14.0,7.0,13.0,Traveller's Tales,E10+
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.54,0.39,0.0,0.09,1.03,73.0,54.0,7.0,31.0,Traveller's Tales,E10+
New Game,2021,Random Genre,Random Publisher,,1.6836871844426355,0.7524107891068021,,0.6474995047678755,15.0,,,572.0,Random Developer,Random Rating
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.36,0.43,0.0,0.16,0.95,73.0,42.0,7.1,34.0,Traveller's Tales,E10+
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.29,0.27,0.0,0.06,0.62,71.0,16.0,7.3,20.0,Traveller's Tales,E10+
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.03,0.0,0.0,0.0,0.03,73.0,11.0,6.6,17.0,Traveller's Tales,E10+
LEGO Rock Band,2009,Misc,Warner Bros. Interactive Entertainment,0.41,0.22,0.0,0.06,0.69,70.0,15.0,6.8,6.0,TT Fusion,E10+
New Game,2005,Random Genre,Random Publisher,,0.9207805956537556,0.5550006036262651,1.392240707409898,1.9776274058784784,,14.0,1.4941387736915486,488.0,Random Developer,Random Rating
LEGO Rock Band,2009,Misc,Warner Bros. Interactive Entertainment,0.4,0.11,0.0,0.05,0.56,71.0,50.0,7.2,31.0,TT Fusion,E10+
LEGO Rock Band,2009,Misc,Warner Bros. Interactive Entertainment,0.32,0.09,0.0,0.04,0.45,80.0,8.0,7.5,6.0,Backbone Entertainment,E
